user_id,session_count,total_impressions,total_clicks,history_length,overall_ctr,total_articles_consumed,autos_share,entertainment_share,finance_share,foodanddrink_share,health_share,kids_share,lifestyle_share,middleeast_share,movies_share,music_share,news_share,northamerica_share,sports_share,travel_share,tv_share,video_share,weather_share,content_entropy,dominant_category_share,dominant_category,categories_engaged,cluster,persona
U10105,5,63,6,9,0.0952380952380952,15,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0,0.2666666666666666,0.0,0.0666666666666666,0.0,0.0,0.0,0.2,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666,2.026229622995292,0.2666666666666666,lifestyle,9,2,Lifestyle Explorer
U1011,1,10,1,27,0.1,27,0.074074074074074,0.1481481481481481,0.0,0.0,0.1111111111111111,0.0,0.1851851851851851,0.0,0.1111111111111111,0.1111111111111111,0.037037037037037,0.0,0.0,0.037037037037037,0.1851851851851851,0.0,0.0,2.0768234760801274,0.1851851851851851,lifestyle,9,2,Lifestyle Explorer
U10110,1,138,5,6,0.036231884057971,11,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.2727272727272727,0.0909090909090909,0.0,0.0,0.0,1.8462202193216333,0.2727272727272727,sports,7,2,Lifestyle Explorer
U10111,1,22,1,12,0.0454545454545454,13,0.0,0.0769230769230769,0.0769230769230769,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0,0.0,1.7782333057997075,0.3076923076923077,health,7,2,Lifestyle Explorer
U10112,1,125,2,12,0.016,14,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.2857142857142857,0.0,0.2142857142857142,0.2142857142857142,0.0714285714285714,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,1.6731183626432506,0.2857142857142857,lifestyle,6,2,Lifestyle Explorer
U10122,1,4,1,11,0.25,12,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,2.0947290475276485,0.25,news,9,3,Selective High-Intent Reader
U10123,10,357,12,32,0.0336134453781512,44,0.0,0.0681818181818181,0.1136363636363636,0.0227272727272727,0.0454545454545454,0.0,0.1363636363636363,0.0,0.0454545454545454,0.0681818181818181,0.1818181818181818,0.0,0.2045454545454545,0.0454545454545454,0.0681818181818181,0.0,0.0,2.2102193250915305,0.2045454545454545,sports,11,0,Power Explorer
U1013,2,105,2,13,0.019047619047619,13,0.1538461538461538,0.0769230769230769,0.1538461538461538,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.0,0.1538461538461538,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,1.8848713335781604,0.2307692307692307,sports,7,1,Focused News Loyalist
U10130,1,3,1,35,0.3333333333333333,36,0.0,0.0,0.1388888888888889,0.0277777777777777,0.0555555555555555,0.0,0.0833333333333333,0.0,0.0277777777777777,0.0555555555555555,0.3888888888888889,0.0,0.0555555555555555,0.0,0.0833333333333333,0.0277777777777777,0.0555555555555555,1.996551067531878,0.3888888888888889,news,11,3,Selective High-Intent Reader
U10133,7,484,15,27,0.03099173553719,42,0.0476190476190476,0.0952380952380952,0.0238095238095238,0.0238095238095238,0.0714285714285714,0.0,0.0238095238095238,0.0,0.0714285714285714,0.0714285714285714,0.3571428571428571,0.0,0.0238095238095238,0.0,0.1666666666666666,0.0238095238095238,0.0,2.045738512008778,0.3571428571428571,news,12,0,Power Explorer
U10135,5,284,8,22,0.028169014084507,30,0.1666666666666666,0.0,0.2,0.0333333333333333,0.0333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0333333333333333,0.2333333333333333,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0333333333333333,2.0433012620739763,0.2333333333333333,news,10,0,Power Explorer
U10138,3,30,3,9,0.1,12,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0833333333333333,0.0,0.25,0.0,0.0833333333333333,0.0,0.25,0.0,0.0,1.660947433286918,0.25,lifestyle,6,2,Lifestyle Explorer
U10140,1,12,1,16,0.0833333333333333,17,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.8235294117647058,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.6598720137848267,0.8235294117647058,news,4,1,Focused News Loyalist
U10141,1,88,1,11,0.0113636363636363,12,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8369882167858358,0.75,news,4,1,Focused News Loyalist
U10142,3,43,3,42,0.0697674418604651,45,0.0222222222222222,0.0,0.1111111111111111,0.0222222222222222,0.0222222222222222,0.0,0.0888888888888888,0.0,0.0888888888888888,0.0666666666666666,0.5111111111111111,0.0,0.0444444444444444,0.0,0.0222222222222222,0.0,0.0,1.6747504310008912,0.5111111111111111,news,10,1,Focused News Loyalist
U10145,6,38,7,40,0.1842105263157894,46,0.0,0.0434782608695652,0.0652173913043478,0.0652173913043478,0.0217391304347826,0.0,0.108695652173913,0.0,0.0,0.0217391304347826,0.5652173913043478,0.0,0.0217391304347826,0.0217391304347826,0.0652173913043478,0.0,0.0,1.567086950622532,0.5652173913043478,news,10,1,Focused News Loyalist
U10149,5,46,6,49,0.1304347826086956,54,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0,0.0,0.1296296296296296,0.0,0.0185185185185185,0.074074074074074,0.2222222222222222,0.0,0.2407407407407407,0.074074074074074,0.1111111111111111,0.0185185185185185,0.0,2.0405177887091024,0.2407407407407407,sports,10,0,Power Explorer
U1015,4,159,5,42,0.0314465408805031,46,0.0217391304347826,0.0217391304347826,0.0434782608695652,0.2608695652173913,0.0652173913043478,0.0,0.3478260869565217,0.0,0.0,0.0,0.1739130434782608,0.0,0.0217391304347826,0.0,0.0217391304347826,0.0,0.0217391304347826,1.7525987244487602,0.3478260869565217,lifestyle,10,0,Power Explorer
U10151,1,107,6,17,0.0560747663551401,23,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0,0.0,0.0,0.0434782608695652,0.0869565217391304,0.5217391304347826,0.0,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0,1.5979265097580382,0.5217391304347826,news,8,1,Focused News Loyalist
U10153,4,188,5,20,0.026595744680851,25,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.56,0.0,0.2,0.0,0.04,0.08,0.0,1.308212588907245,0.56,news,6,1,Focused News Loyalist
U1016,1,136,5,7,0.0367647058823529,12,0.0,0.0,0.3333333333333333,0.4166666666666667,0.0,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236684869140504,0.4166666666666667,foodanddrink,4,2,Lifestyle Explorer
U10160,8,166,9,15,0.0542168674698795,23,0.0869565217391304,0.0434782608695652,0.217391304347826,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,1.2755887563513073,0.5652173913043478,news,6,1,Focused News Loyalist
U10163,4,185,6,12,0.0324324324324324,18,0.0555555555555555,0.0555555555555555,0.2222222222222222,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,1.5654451070633328,0.3888888888888889,news,6,1,Focused News Loyalist
U10164,2,145,2,9,0.0137931034482758,11,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.3636363636363636,0.0,0.0,0.0,1.294545165844896,0.3636363636363636,travel,4,1,Focused News Loyalist
U10166,3,117,5,30,0.0427350427350427,35,0.2,0.0,0.1714285714285714,0.0285714285714285,0.0571428571428571,0.0,0.0571428571428571,0.0,0.0,0.0857142857142857,0.3428571428571428,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,1.7940472727586845,0.3428571428571428,news,8,0,Power Explorer
U10167,5,79,6,14,0.0759493670886076,20,0.1,0.0,0.05,0.0,0.05,0.0,0.1,0.0,0.1,0.15,0.3,0.0,0.05,0.05,0.05,0.0,0.0,2.0854684353173747,0.3,news,10,2,Lifestyle Explorer
U10168,5,116,7,22,0.0603448275862069,28,0.0,0.0,0.0,0.0,0.1785714285714285,0.0,0.0714285714285714,0.0,0.0,0.0,0.2857142857142857,0.0,0.3928571428571428,0.0357142857142857,0.0,0.0357142857142857,0.0,1.4591379295498057,0.3928571428571428,sports,6,1,Focused News Loyalist
U10169,1,81,1,14,0.0123456790123456,15,0.2,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,1.2868726303980162,0.5333333333333333,news,5,1,Focused News Loyalist
U1017,2,72,2,15,0.0277777777777777,16,0.0,0.0625,0.125,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.5,0.0,0.0625,0.0,0.0,0.0625,0.0,1.64622455382987,0.5,news,8,1,Focused News Loyalist
U10174,2,46,5,34,0.108695652173913,39,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0256410256410256,0.0,0.0512820512820512,0.0,0.0256410256410256,0.0256410256410256,0.4615384615384615,0.0,0.2307692307692307,0.0256410256410256,0.0,0.0,0.0,1.6179288017377107,0.4615384615384615,news,9,1,Focused News Loyalist
U10178,1,33,2,13,0.0606060606060606,15,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.857174043642079,0.7333333333333333,news,4,1,Focused News Loyalist
